########################################
# format of text file
# nL    atom_type    atom_number    ke_i    ke_cut    u    v    w
# n+1S    atom_type    atom_number    ke_i    ke_cut    r    p    t
########################################
71S, n, 35, 25, 45, 1., 105., 157.5
72S, ga, 34, 25, 45, 1., 90., 180.
72S, n, 35, 25, 45, 1., 90., 180.
73L, ga, 34, 25, 45, 1, 1, 0
73L, n, 35, 25, 45, 1, 1, 0
74L, ga, 34, 25, 45, -1, -1, 0
74L, n, 35, 25, 45, -1, -1, 0
75L, ga, 34, 25, 45, -1, 1, 0
75L, n, 35, 25, 45, -1, 1, 0
7L, ga, 34, 25, 45, 0, 0, -1
7L, n, 35, 25, 45, 0, 0, -1
8L, ga, 34, 25, 45, 0, 0, 1
8L, n, 35, 25, 45, 0, 0, 1
9L, ga, 34, 25, 45, 0, 1, -5
76S, ga, 34, 25, 45, 1.0, 30.0, 105.0
77S, ga, 34, 25, 45, 1.0, 90.0, 60.0
78S, n, 35, 25, 45, 1.0, 90.0, 97.5
79S, ga, 34, 25, 45, 1.0, 82.5, 52.5
80S, ga, 34, 25, 45, 1.0, 82.5, 60.0
81S, ga, 34, 25, 45, 1.0, 82.5, 67.5
82S, ga, 34, 25, 45, 1.0, 82.5, 45.0
79S, n, 35, 25, 45, 1.0, 82.5, 52.5
80S, n, 35, 25, 45, 1.0, 82.5, 60.0
81S, n, 35, 25, 45, 1.0, 82.5, 67.5
82S, n, 35, 25, 45, 1.0, 82.5, 45.0
